SensoDuino log file created:
DATE: 2014/9/28
TIME:  0:13:39
----------------------------
Magnetometer, 14771, 10.699997,26.799988,-43.0, 2
Orient, 14772, 344.07532,0.55993897,-4.3822994, 2
RotVec, 14773, -0.01013184,0.037188027,0.13823418, 3
AccLin, 14774, -0.026494903,0.020207977,0.054187316, 3
Gravity, 14775, -0.7496411,-0.09595047,9.78081, 3
Audio, 14776, 300,,,99
Pres, 14777, 1012.6,,,3
Time, 14778, 0,20,35, 3
Light, 14779, 4.192035,,,3
Gyro, 14780, 0.002131594, 0.0,-0.0010663297, 3
Accelerometer, 14781, -0.59980273,-0.062420197,9.659563, 3
Magnetometer, 14782, 11.0,26.699997,-42.5, 2
Orient, 14783, 344.05966,0.5573532,-4.3617826, 2
RotVec, 14784, -0.010089825,0.037012596,0.13837229, 3
AccLin, 14785, 0.14639556,0.033081207,-0.121547244, 3
Gravity, 14786, -0.7461983,-0.0955014,9.78111, 3
Audio, 14787, 273,,,99
Pres, 14788, 1012.54,,,3
Gyro, 14789, 0.001065797, 0.0,0.0, 3
Accelerometer, 14790, -0.7342232,-0.09505234,9.695638, 3
Magnetometer, 14791, 11.0,26.799988,-43.199997, 2
Orient, 14792, 344.02103,0.58466357,-4.376934, 2
RotVec, 14793, -0.010356466,0.03710689,0.13869517, 3
AccLin, 14794, 0.014519806,0.0050894166,-0.085172884, 3
Gravity, 14795, -0.748743,-0.100141756,9.78081, 3
Audio, 14796, 259,,,99
Pres, 14797, 1012.57,,,3
Gyro, 14798, -0.0010663297, 0.001065797,0.0, 3
Accelerometer, 14799, -0.68302965,-0.05882767,9.827364, 3
Magnetometer, 14800, 10.899994,26.899994,-43.0, 2
Orient, 14801, 344.0376,0.56973296,-4.3568153, 2
RotVec, 14802, -0.010197848,0.03695274,0.13855906, 3
AccLin, 14803, 0.062270507,0.03876938,0.046253815, 3
Gravity, 14804, -0.7453001,-0.09759705,9.78111, 3
Audio, 14805, 239,,,99
Pres, 14806, 1012.61,,,3
Gyro, 14807, 0.0, -0.0010663297,0.0, 3
Accelerometer, 14808, -0.73871386,0.066461794,9.842632, 3
Magnetometer, 14809, 11.099991,26.699997,-43.40001, 2
Orient, 14810, 344.01758,0.5871781,-4.3263354, 2
RotVec, 14811, -0.010318048,0.036666557,0.13872889, 3
AccLin, 14812, 0.0013471985,0.16705261,0.061222687, 3
Gravity, 14813, -0.74006104,-0.10059082,9.781409, 3
Audio, 14814, 255,,,99
GPS1, 14815, 40.73982474859804, -73.55697713792324, -0.100006103515625, 15.0
GPS2, 14815, 28.0, 0.0, 1414470036000, 15.0
Time, 14816, 0,20,36, 3
Pres, 14817, 1012.57996,,,3
Gyro, 14818, 0.0, 0.0,-0.0021321268, 3
Accelerometer, 14819, -0.80996567,0.02335144,9.765244, 3
Magnetometer, 14820, 10.899994,26.799988,-42.800003, 2
Orient, 14821, 344.01566,0.53916425,-4.3524513, 2
RotVec, 14822, -0.009935666,0.03695021,0.13875908, 3
AccLin, 14823, -0.065413974,0.11570938,-0.016016694, 3
Gravity, 14824, -0.7445517,-0.09235794,9.78126, 3
Audio, 14825, 238,,,99
Gyro, 14826, 0.0, 0.0,-0.0010663297, 3
Accelerometer, 14827, -0.73871386,-0.0034428407,9.78111, 3
Magnetometer, 14828, 11.199997,27.0,-43.100006, 2
Orient, 14829, 343.98605,0.5559186,-4.384708, 2
RotVec, 14830, -0.010129013,0.037205808,0.13900626, 3
AccLin, 14831, 0.011376343,0.09175918,2.9937745E-4, 3
Gravity, 14832, -0.7500902,-0.09520203,9.78081, 3
Audio, 14833, 294,,,99
Pres, 14834, 1012.55,,,3
Light, 14835, 4.192035,,,3
Gyro, 14836, 0.0, 0.001065797,0.0, 3
Accelerometer, 14837, -0.86100954,-0.29024643,9.75237, 3
Magnetometer, 14838, 11.099991,26.799988,-43.199997, 2
Orient, 14839, 343.95142,0.5582263,-4.3548985, 2
RotVec, 14840, -0.0101239495,0.036942527,0.13930729, 3
AccLin, 14841, -0.11600876,-0.19459534,-0.028740235, 3
Gravity, 14842, -0.7450008,-0.09565109,9.78111, 3
Audio, 14843, 248,,,99
Pres, 14844, 1012.67,,,3
Gyro, 14845, 0.001065797, 0.001065797,-0.0010663297, 3
Accelerometer, 14846, -0.69246,-0.030985566,9.860894, 3
Magnetometer, 14847, 11.099991,26.799988,-43.199997, 2
Orient, 14848, 343.9378,0.56687814,-4.359325, 2
RotVec, 14849, -0.010208427,0.036969,0.13942152, 3
AccLin, 14850, 0.053289186,0.066162415,0.07978409, 3
Gravity, 14851, -0.74574924,-0.09714798,9.78111, 3
Audio, 14852, 261,,,99
GPS1, 14853, 40.73982474859804, -73.55697713792324, -0.100006103515625, 15.0
GPS2, 14853, 28.0, 0.0, 1414470037000, 15.0
Time, 14854, 0,20,37, 3
Light, 14855, 4.192035,,,3
Gyro, 14856, 0.001065797, 0.0,-0.0010663297, 3
Accelerometer, 14857, -0.73212755,-0.2535727,9.746981, 3
Magnetometer, 14858, 11.199997,26.899994,-42.90001, 2
Orient, 14859, 343.93335,0.59659207,-4.361042, 2
RotVec, 14860, -0.010468512,0.036947165,0.13944978, 3
AccLin, 14861, 0.013921051,-0.1513353,-0.03397934, 3
Gravity, 14862, -0.74604857,-0.102237396,9.78096, 3
Pres, 14863, 1012.58997,,,3
Audio, 14864, 235,,,99
Pres, 14865, 1012.6,,,3
Gyro, 14866, 0.001065797, 0.0,-0.0021321268, 3
Accelerometer, 14867, -0.7087761,-0.13292359,9.655521, 3
Magnetometer, 14868, 11.0,26.799988,-43.199997, 2
Orient, 14869, 343.9207,0.5657849,-4.364918, 2
RotVec, 14870, -0.010211318,0.037017114,0.13956906, 3
AccLin, 14871, 0.037871245,-0.03592529,-0.12543915, 3
Gravity, 14872, -0.74664736,-0.09699829,9.78096, 3
Light, 14873, 4.342088,,,3
Audio, 14874, 235,,,99
Pres, 14875, 1012.57996,,,3
Gyro, 14876, 0.0, 0.001065797,0.0, 3
Accelerometer, 14877, -0.7152127,-0.18860778,9.781709, 3
Magnetometer, 14878, 11.0,26.899994,-43.0, 2
Orient, 14879, 343.92154,0.5515778,-4.3812127, 2
RotVec, 14880, -0.01010822,0.03717522,0.13956508, 3
AccLin, 14881, 0.034278717,-0.09415421,8.9813233E-4, 3
Gravity, 14882, -0.74949145,-0.09445358,9.78081, 3
Light, 14883, 4.192035,,,3
Audio, 14884, 268,,,99
Gyro, 14885, 0.0, 0.0,0.0, 3
Accelerometer, 14886, -0.6280939,-0.09849518,9.489217, 3
Magnetometer, 14887, 11.699997,26.799988,-43.0, 2
Orient, 14888, 343.8713,0.53927,-4.3560667, 2
RotVec, 14889, -0.0099875275,0.03696875,0.14000502, 3
AccLin, 14890, 0.11705658,-0.0061372374,-0.291893, 3
Gravity, 14891, -0.74515045,-0.09235794,9.78111, 3
Pres, 14892, 1012.61,,,3
Audio, 14893, 243,,,99
GPS1, 14894, 40.73978162370622, -73.55697328224778, 0.600006103515625, 15.0
GPS2, 14894, 88.0, 0.6255, 1414470038000, 15.0
Time, 14895, 0,20,38, 3
Light, 14896, 4.342088,,,3
Gyro, 14897, 0.0, 0.001065797,-0.0010663297, 3
Accelerometer, 14898, -0.7652087,-0.120050356,9.742191, 3
Magnetometer, 14899, 11.199997,26.899994,-42.90001, 2
Orient, 14900, 343.86313,0.516344,-4.3640924, 2
RotVec, 14901, -0.009802047,0.037065428,0.14008279, 3
AccLin, 14902, -0.01871109,-0.03158432,-0.03891907, 3
Gravity, 14903, -0.74649763,-0.08846603,9.78111, 3
Audio, 14904, 260,,,99
Pres, 14905, 1012.64996,,,3
Light, 14906, 4.192035,,,3
Gyro, 14907, 0.0, 0.0,0.0, 3
Accelerometer, 14908, -0.72703815,-0.1857637,9.5246935, 3
Magnetometer, 14909, 11.199997,26.899994,-43.40001, 2
Orient, 14910, 343.856,0.48339966,-4.380898, 2
RotVec, 14911, -0.009540483,0.0372503,0.1401541, 3
AccLin, 14912, 0.022303618,-0.10298584,-0.2562671, 3
Gravity, 14913, -0.7493417,-0.082777865,9.78096, 3
Audio, 14914, 269,,,99
Pres, 14915, 1012.63,,,3
Light, 14916, 4.192035,,,3
Gyro, 14917, 0.0, 0.0,-0.0010663297, 3
Accelerometer, 14918, -0.574655,-0.22617966,9.620793, 3
Magnetometer, 14919, 10.899994,27.09999,-43.199997, 2
Orient, 14920, 343.87485,0.5012926,-4.3729296, 2
RotVec, 14921, -0.009679102,0.03716116,0.13998592, 3
AccLin, 14922, 0.17333955,-0.14025833,-0.16016693, 3
Gravity, 14923, -0.74799454,-0.085921325,9.78096, 3
Audio, 14924, 215,,,99
Pres, 14925, 1012.6,,,3
Gyro, 14926, 0.0, 0.0,-0.0010663297, 3
Accelerometer, 14927, -0.7738907,0.030237122,9.742491, 3
Magnetometer, 14928, 11.0,26.899994,-43.90001, 2
Orient, 14929, 343.8714,0.5072112,-4.392966, 2
RotVec, 14930, -0.009755798,0.037326615,0.14001192, 3
AccLin, 14931, -0.022453308,0.11720627,-0.038170625, 3
Gravity, 14932, -0.75143737,-0.086969145,9.780661, 3
Light, 14933, 4.342088,,,3
Audio, 14934, 234,,,99
Time, 14935, 0,20,39, 3
GPS1, 14936, 40.73978124652058, -73.55697420425713, 0.600006103515625, 15.0
GPS2, 14936, 102.0, 0.06255, 1414470039000, 15.0
Gyro, 14937, 0.0, -0.0010663297,-0.0010663297, 3
Accelerometer, 14938, -0.7294331,-0.17947678,9.520203, 3
Magnetometer, 14939, 10.899994,26.899994,-42.5, 2
Orient, 14940, 343.8625,0.52813697,-4.373914, 2
RotVec, 14941, -0.009916071,0.03713572,0.14008334, 3
AccLin, 14942, 0.01871109,-0.0889151,-0.26075774, 3
Gravity, 14943, -0.7481442,-0.09056167,9.78096, 3
Pres, 14944, 1012.55,,,3
Audio, 14945, 222,,,99
Gyro, 14946, 0.0, 0.001065797,-0.0010663297, 3
Accelerometer, 14947, -0.6902147,-0.042810973,9.598939, 3
Magnetometer, 14948, 11.0,27.199997,-42.699997, 2
Orient, 14949, 343.84335,0.51147336,-4.392124, 2
RotVec, 14950, -0.009800702,0.037311736,0.14025274, 3
AccLin, 14951, 0.061072998,0.044906616,-0.1817221, 3
Gravity, 14952, -0.7512877,-0.08771759,9.780661, 3
Audio, 14953, 213,,,99
Pres, 14954, 1012.67,,,3
Gyro, 14955, 0.0, 0.0,-0.0021321268, 3
Accelerometer, 14956, -0.7512877,0.046104126,9.695638, 3
Magnetometer, 14957, 10.699997,26.799988,-42.600006, 2
Orient, 14958, 343.85217,0.5065752,-4.3799353, 2
RotVec, 14959, -0.009740628,0.03721325,0.14017922, 3
AccLin, 14960, -0.002095642,0.13292359,-0.085322574, 3
Gravity, 14961, -0.74919206,-0.086819455,9.78096, 3
Audio, 14962, 215,,,99
Pres, 14963, 1012.58997,,,3
Gyro, 14964, 0.0, 0.001065797,0.0, 3
Accelerometer, 14965, -0.7382648,-0.21300705,9.658066, 3
Magnetometer, 14966, 10.899994,26.899994,-43.40001, 2
Orient, 14967, 343.87497,0.45434666,-4.3917203, 2
RotVec, 14968, -0.009296691,0.037380908,0.1399989, 3
AccLin, 14969, 0.013022918,-0.13516891,-0.122744754, 3
Gravity, 14970, -0.7512877,-0.07783814,9.78081, 3
Time, 14971, 0,20,40, 3
Audio, 14972, 233,,,99
Pres, 14973, 1012.61,,,3
Gyro, 14974, 0.0, 0.001065797,0.0, 3
Accelerometer, 14975, -0.72958285,-0.05643265,9.7859, 3
Magnetometer, 14976, 11.0,27.199997,-42.699997, 2
Orient, 14977, 343.8919,0.5102494,-4.37909, 2
RotVec, 14978, -0.009758417,0.03720483,0.13983503, 3
AccLin, 14979, 0.019459534,0.030985566,0.004939728, 3
Gravity, 14980, -0.74904233,-0.08741821,9.78096, 3
Audio, 14981, 218,,,99
Pres, 14982, 1012.55,,,3
Gyro, 14983, -0.0010663297, 0.0,-0.0010663297, 3
Accelerometer, 14984, -0.6863228,-0.10897339,9.666748, 3
Magnetometer, 14985, 11.0,27.09999,-43.0, 2
Orient, 14986, 343.8995,0.49454176,-4.371504, 2
RotVec, 14987, -0.009611077,0.03715919,0.13977532, 3
AccLin, 14988, 0.061522063,-0.024249572,-0.11421249, 3
Gravity, 14989, -0.7478449,-0.084723815,9.78096, 3
Audio, 14990, 229,,,99
Light, 14991, 4.192035,,,3
Gyro, 14992, 0.001065797, -0.0010663297,-0.0010663297, 3
Accelerometer, 14993, -0.7361691,-0.15238312,9.657617, 3
Magnetometer, 14994, 10.800003,27.0,-43.0, 2
Orient, 14995, 343.93552,0.5137555,-4.3843822, 2
RotVec, 14996, -0.009780973,0.037249975,0.13945687, 3
AccLin, 14997, 0.013771363,-0.06436615,-0.123193815, 3
Gravity, 14998, -0.7499405,-0.088016964,9.78081, 3
Pres, 14999, 1012.61,,,3
Audio, 15000, 212,,,99
GPS1, 15001, 40.73977860622108, -73.55697135441005, 0.79998779296875, 15.0
GPS2, 15001, 89.0, 0.0, 1414470041000, 15.0
Gyro, 15002, -0.0010663297, 0.0,-0.0010663297, 3
Accelerometer, 15003, -0.7842192,-0.047301635,9.601184, 3
Magnetometer, 15004, 10.899994,27.0,-43.0, 2
Orient, 15005, 343.98135,0.52072096,-4.3966174, 2
RotVec, 15006, -0.009841068,0.037351064,0.13905771, 3
AccLin, 15007, -0.032183073,0.041912843,-0.17947678, 3
Gravity, 15008, -0.75203615,-0.089214474,9.780661, 3
Pres, 15009, 1012.63,,,3
Light, 15010, 4.342088,,,3
Time, 15011, 0,20,41, 3
Audio, 15012, 256,,,99
Gyro, 15013, -0.0010663297, -0.0010663297,-0.0010663297, 3
Accelerometer, 15014, -0.8086185,-0.05628296,9.676627, 3
Magnetometer, 15015, 10.800003,27.0,-42.600006, 2
Orient, 15016, 344.00333,0.5703321,-4.4101205, 2
RotVec, 15017, -0.010278662,0.037409287,0.13885, 3
AccLin, 15018, -0.054187316,0.041463777,-0.103734285, 3
Gravity, 15019, -0.7544311,-0.09774674,9.780361, 3
Pres, 15020, 1012.61,,,3
Audio, 15021, 227,,,99
Light, 15022, 4.192035,,,3
Gyro, 15023, 0.0, 0.001065797,0.0, 3
Accelerometer, 15024, -0.7544311,-0.16810043,9.681118, 3
Magnetometer, 15025, 11.0,27.0,-42.699997, 2
Orient, 15026, 344.00153,0.57900304,-4.4050536, 2
RotVec, 15027, -0.010347983,0.03735483,0.13886307, 3
AccLin, 15028, -8.9813233E-4,-0.06885681,-0.09939331, 3
Gravity, 15029, -0.753533,-0.09924362,9.780511, 3
Audio, 15030, 252,,,99
Pres, 15031, 1012.61,,,3
Gyro, 15032, 0.001065797, 0.0,0.0, 3
Accelerometer, 15033, -0.6529422,-0.09116043,9.597741, 3
Magnetometer, 15034, 11.199997,27.09999,-43.40001, 2
Orient, 15035, 344.02005,0.5710948,-4.3674245, 2
RotVec, 15036, -0.010228107,0.037041143,0.13870916, 3
AccLin, 15037, 0.09415421,0.0067359926,-0.183219, 3
Gravity, 15038, -0.7470964,-0.09789643,9.78096, 3
Audio, 15039, 260,,,99
GPS1, 15040, 40.73977860622108, -73.55697135441005, 0.79998779296875, 15.0
GPS2, 15040, 89.0, 0.0, 1414470042000, 15.0
Pres, 15041, 1012.61,,,3
Gyro, 15042, 0.0, 0.001065797,-0.0010663297, 3
Accelerometer, 15043, -0.73871386,-0.1472937,9.630822, 3
Magnetometer, 15044, 11.0,26.899994,-43.90001, 2
Orient, 15045, 344.0457,0.63434345,-4.427927, 2
RotVec, 15046, -0.01083911,0.037489276,0.13846071, 3
AccLin, 15047, 0.01871109,-0.03861969,-0.14923966, 3
Gravity, 15048, -0.75742495,-0.10867401,9.780063, 3
Time, 15049, 0,20,42, 3
Audio, 15050, 231,,,99
Pres, 15051, 1012.62,,,3
Gyro, 15052, 0.0, 0.001065797,0.0, 3
Accelerometer, 15053, -0.8108638,-0.13546829,9.686806, 3
Magnetometer, 15054, 10.899994,27.0,-42.800003, 2
Orient, 15055, 344.05847,0.61402,-4.4175754, 2
RotVec, 15056, -0.010646932,0.037425697,0.13835835, 3
AccLin, 15057, -0.055235136,-0.030237122,-0.09340576, 3
Gravity, 15058, -0.75562865,-0.10523117,9.780212, 3
Audio, 15059, 232,,,99
Pres, 15060, 1012.57,,,3
Gyro, 15061, 0.001065797, 0.0,-0.0010663297, 3
Accelerometer, 15062, -0.77164537,-0.08996292,9.634116, 3
Magnetometer, 15063, 10.899994,26.899994,-43.90001, 2
Orient, 15064, 344.08942,0.6165188,-4.3934317, 2
RotVec, 15065, -0.010629302,0.037217036,0.13809232, 3
AccLin, 15066, -0.02005829,0.015717316,-0.14639556, 3
Gravity, 15067, -0.7515871,-0.105680235,9.780511, 3
Audio, 15068, 259,,,99
Pres, 15069, 1012.62,,,3
Gyro, 15070, 0.0, -0.0010663297,0.0, 3
Accelerometer, 15071, -0.8292755,-0.20627105,9.570947, 3
Magnetometer, 15072, 11.0,26.799988,-43.199997, 2
Orient, 15073, 344.07642,0.58122325,-4.3980017, 2
RotVec, 15074, -0.010334229,0.037297998,0.13821606, 3
AccLin, 15075, -0.07694,-0.106728055,-0.20956421, 3
Gravity, 15076, -0.7523355,-0.099543,9.780511, 3
GPS1, 15077, 40.73977860622108, -73.55697135441005, 0.79998779296875, 15.0
GPS2, 15077, 89.0, 0.0, 1414470043000, 15.0
Audio, 15078, 211,,,99
Time, 15079, 0,20,43, 3
Light, 15080, 4.192035,,,3
Gyro, 15081, 0.0, 0.001065797,-0.0010663297, 3
Accelerometer, 15082, -0.7313791,-0.016316071,9.532477, 3
Magnetometer, 15083, 11.0,27.0,-43.199997, 2
Orient, 15084, 344.04565,0.56799895,-4.4498158, 2
RotVec, 15085, -0.010292661,0.037758704,0.13848157, 3
AccLin, 15086, 0.029788055,0.0809816,-0.24743545, 3
Gravity, 15087, -0.76116717,-0.09729767,9.779913, 3
Pres, 15088, 1012.73,,,3
Audio, 15089, 228,,,99
Gyro, 15090, 0.0, 0.002131594,-0.0021321268, 3
Accelerometer, 15091, -0.6959029,0.0597258,9.638756, 3
Magnetometer, 15092, 10.699997,26.799988,-43.5, 2
Orient, 15093, 344.07022,0.528621,-4.4629116, 2
RotVec, 15094, -0.00996032,0.037921656,0.1382818, 3
AccLin, 15095, 0.067509614,0.15028748,-0.14100677, 3
Gravity, 15096, -0.7634125,-0.09056167,9.779763, 3
Pres, 15097, 1012.63,,,3
Light, 15098, 4.192035,,,3
Audio, 15099, 231,,,99
Gyro, 15100, 0.0, 0.0,0.0, 3
Accelerometer, 15101, -0.73152876,-0.101638645,9.727222, 3
Magnetometer, 15102, 11.300003,26.899994,-42.699997, 2
Orient, 15103, 344.07278,0.5016293,-4.4542127, 2
RotVec, 15104, -0.009715885,0.0378794,0.13826966, 3
AccLin, 15105, 0.030386811,-0.015717316,-0.05269043, 3
Gravity, 15106, -0.76191556,-0.085921325,9.779913, 3
Audio, 15107, 221,,,99
Pres, 15108, 1012.61,,,3
Light, 15109, 4.342088,,,3
Gyro, 15110, 0.0, 0.001065797,-0.0010663297, 3
Accelerometer, 15111, -0.85921323,0.100141756,9.7724285, 3
Magnetometer, 15112, 11.199997,26.899994,-43.40001, 2
Orient, 15113, 344.0577,0.48796937,-4.4254622, 2
RotVec, 15114, -0.009568184,0.037646372,0.13840693, 3
AccLin, 15115, -0.102237396,0.18381774,-0.007933502, 3
Gravity, 15116, -0.7569759,-0.083675995,9.780361, 3
GPS1, 15117, 40.73977860622108, -73.55697135441005, 0.79998779296875, 15.0
GPS2, 15117, 89.0, 0.0, 1414470044000, 15.0
Audio, 15118, 247,,,99
Pres, 15119, 1012.63995,,,3
Light, 15120, 4.192035,,,3
Time, 15121, 0,20,44, 3
Gyro, 15122, -0.0010663297, 0.0,0.0, 3
Accelerometer, 15123, -0.78751236,0.012723541,9.649683, 3
Magnetometer, 15124, 11.0,27.0,-42.699997, 2
Orient, 15125, 344.05582,0.4603665,-4.3958874, 2
RotVec, 15126, -0.009294712,0.03742422,0.1384351, 3
AccLin, 15127, -0.035476226,0.0916095,-0.13112731, 3
Gravity, 15128, -0.75203615,-0.07888596,9.78081, 3
Audio, 15129, 248,,,99
Pres, 15130, 1012.61,,,3
Gyro, 15131, 0.0, 0.0,-0.0010663297, 3
Accelerometer, 15132, -0.7696994,-0.08038285,9.814041, 3
Magnetometer, 15133, 11.099991,26.799988,-43.199997, 2
Orient, 15134, 344.0154,0.47471127,-4.42536, 2
RotVec, 15135, -0.0094674695,0.03765805,0.1387767, 3
AccLin, 15136, -0.012723541,8.9813233E-4,0.033679962, 3
Gravity, 15137, -0.7569759,-0.08128098,9.780361, 3
Audio, 15138, 216,,,99
Pres, 15139, 1012.54,,,3
Gyro, 15140, 0.0, -0.0010663297,0.0, 3
Accelerometer, 15141, -0.73212755,-0.15837067,9.774524, 3
Magnetometer, 15142, 10.899994,27.0,-43.199997, 2
Orient, 15143, 344.0119,0.5069097,-4.416723, 2
RotVec, 15144, -0.0097362,0.03754407,0.1387969, 3
AccLin, 15145, 0.02335144,-0.07155121,-0.00583786, 3
Gravity, 15146, -0.755479,-0.086819455,9.780361, 3
Audio, 15147, 231,,,99
Pres, 15148, 1012.6,,,3
Gyro, 15149, 0.0, 0.0,0.0, 3
Accelerometer, 15150, -0.79424834,-0.1061293,9.702523, 3
Magnetometer, 15151, 11.199997,26.899994,-43.40001, 2
Orient, 15152, 344.0079,0.48878542,-4.4104943, 2
RotVec, 15153, -0.009573451,0.037511963,0.13883786, 3
AccLin, 15154, -0.0398172,-0.022303618,-0.07798782, 3
Gravity, 15155, -0.7544311,-0.083825685,9.780511, 3
GPS1, 15156, 40.73977860622108, -73.55697135441005, 0.79998779296875, 15.0
GPS2, 15156, 89.0, 0.0, 1414470045000, 15.0
Audio, 15157, 286,,,99
Time, 15158, 0,20,45, 3
Pres, 15159, 1012.63,,,3
Gyro, 15160, 0.0, -0.0010663297,0.001065797, 3
Accelerometer, 15161, -0.66910857,-0.08966354,9.59849, 3
Magnetometer, 15162, 11.0,26.899994,-43.0, 2
Orient, 15163, 344.00244,0.5416982,-4.45572, 2
RotVec, 15164, -0.0100869555,0.03783776,0.13886334, 3
AccLin, 15165, 0.09310638,0.003143463,-0.18142273, 3
Gravity, 15166, -0.76221496,-0.09280701,9.779913, 3
Audio, 15167, 269,,,99
Pres, 15168, 1012.63,,,3
Gyro, 15169, 0.0, -0.0010663297,0.0, 3
Accelerometer, 15170, -0.6041437,-0.016914826,9.776769, 3
Magnetometer, 15171, 11.199997,26.899994,-43.800003, 2
Orient, 15172, 343.98468,0.5505388,-4.427021, 2
RotVec, 15173, -0.010134337,0.037577625,0.13901615, 3
AccLin, 15174, 0.15313156,0.07738907,-0.0034428407, 3
Gravity, 15175, -0.7572752,-0.09430389,9.780212, 3
Light, 15176, 4.192035,,,3
Audio, 15177, 200,,,99
Gyro, 15178, 0.0, 0.001065797,-0.0010663297, 3
Accelerometer, 15179, -0.9291179,-0.22902374,9.710157, 3
Magnetometer, 15180, 11.0,27.0,-42.699997, 2
Orient, 15181, 343.95996,0.584732,-4.4350643, 2
RotVec, 15182, -0.010447461,0.03760323,0.1392174, 3
AccLin, 15183, -0.17049545,-0.12888199,-0.06990463, 3
Gravity, 15184, -0.7586224,-0.100141756,9.780063, 3
Audio, 15185, 224,,,99
Light, 15186, 4.192035,,,3
Pres, 15187, 1012.63,,,3
Gyro, 15188, 0.0, 0.001065797,0.0, 3
Accelerometer, 15189, -0.84619033,-0.18651214,9.761052, 3
Magnetometer, 15190, 11.199997,27.09999,-43.40001, 2
Orient, 15191, 343.95718,0.59470093,-4.42775, 2
RotVec, 15192, -0.01052556,0.03752767,0.13923863, 3
AccLin, 15193, -0.08876541,-0.084574126,-0.019010467, 3
Gravity, 15194, -0.75742495,-0.10193802,9.780063, 3
Audio, 15195, 242,,,99
Pres, 15196, 1012.61,,,3
Time, 15197, 0,20,46, 3
Light, 15198, 4.192035,,,3
Gyro, 15199, -0.0021321268, 0.0,-0.0010663297, 3
Accelerometer, 15200, -0.8352631,0.013921051,9.797726, 3
Magnetometer, 15201, 11.199997,27.0,-42.699997, 2
Orient, 15202, 343.94214,0.58331877,-4.4112215, 2
RotVec, 15203, -0.010412106,0.037397444,0.1393739, 3
AccLin, 15204, -0.08068222,0.11391312,0.017363891, 3
Gravity, 15205, -0.75458086,-0.09999207,9.780361, 3
Audio, 15206, 240,,,99
Pres, 15207, 1012.61,,,3
Light, 15208, 4.192035,,,3
Gyro, 15209, -0.0021321268, 0.001065797,0.0, 3
Accelerometer, 15210, -0.791554,-0.13247451,9.7481785, 3
Magnetometer, 15211, 11.199997,27.0,-42.699997, 2
Orient, 15212, 343.91336,0.5634525,-4.4170046, 2
RotVec, 15213, -0.010257014,0.037469037,0.1396285, 3
AccLin, 15214, -0.03592529,-0.03592529,-0.032183073, 3
Gravity, 15215, -0.75562865,-0.09654923,9.780361, 3
Audio, 15216, 224,,,99
Pres, 15217, 1012.55,,,3
Gyro, 15218, 0.001065797, 0.0,-0.0010663297, 3
Accelerometer, 15219, -0.69036436,-0.061372377,9.575887, 3
Magnetometer, 15220, 11.199997,27.0,-43.100006, 2
Orient, 15221, 343.89792,0.59891814,-4.3658752, 2
RotVec, 15222, -0.010505916,0.036982812,0.13975455, 3
AccLin, 15223, 0.05643265,0.041314088,-0.20507355, 3
Gravity, 15224, -0.746797,-0.102686465,9.78096, 3
Audio, 15225, 201,,,99
Pres, 15226, 1012.62,,,3
Gyro, 15227, 0.0, 0.0,0.0, 3
Accelerometer, 15228, -0.6759943,-0.1896556,9.772129, 3
Magnetometer, 15229, 11.199997,27.0,-43.100006, 2
Orient, 15230, 343.85648,0.6106916,-4.378449, 2
RotVec, 15231, -0.010636305,0.03707314,0.14010715, 3
AccLin, 15232, 0.07289841,-0.085023195,-0.0086819455, 3
Gravity, 15233, -0.74889266,-0.104632415,9.78081, 3
GPS1, 15234, 40.73977860622108, -73.55697135441005, 0.79998779296875, 15.0
GPS2, 15234, 89.0, 0.0, 1414470047000, 15.0
Audio, 15235, 225,,,99
Time, 15236, 0,20,47, 3
Pres, 15237, 1012.64996,,,3
Gyro, 15238, 0.001065797, -0.0010663297,0.0, 3
Accelerometer, 15239, -0.8655002,-0.07574249,9.714349, 3
Magnetometer, 15240, 11.300003,27.199997,-43.100006, 2
Orient, 15241, 343.84457,0.5670671,-4.358791, 2
RotVec, 15242, -0.010239473,0.036955837,0.14022632, 3
AccLin, 15243, -0.119900666,0.021405486,-0.066761166, 3
Gravity, 15244, -0.7455995,-0.09714798,9.78111, 3
Audio, 15245, 229,,,99
Gyro, 15246, 0.001065797, -0.0010663297,0.001065797, 3
Accelerometer, 15247, -0.69859725,-0.20986359,9.616153, 3
Magnetometer, 15248, 11.300003,27.09999,-42.90001, 2
Orient, 15249, 343.8028,0.61102694,-4.3578167, 2
RotVec, 15250, -0.01063126,0.036889613,0.14057252, 3
AccLin, 15251, 0.04685257,-0.10523117,-0.16480727, 3
Gravity, 15252, -0.74544984,-0.104632415,9.78096, 3
Pres, 15253, 1012.63,,,3
Audio, 15254, 266,,,99
Light, 15255, 4.342088,,,3
Gyro, 15256, 0.0, 0.0,0.0, 3
Accelerometer, 15257, -0.6294411,-0.0583786,9.656868, 3
Magnetometer, 15258, 11.0,27.0,-42.699997, 2
Orient, 15259, 343.82776,0.6283596,-4.4092674, 2
RotVec, 15260, -0.01083587,0.03731484,0.14034617, 3
AccLin, 15261, 0.12484039,0.04924759,-0.123493195, 3
Gravity, 15262, -0.75428146,-0.10762619,9.780361, 3
Audio, 15263, 227,,,99
Pres, 15264, 1012.61,,,3
Light, 15265, 4.39329,,,3
Gyro, 15266, 0.0, 0.0,-0.0010663297, 3
